-2.3,643,0.511511,0.676821
-2.2,643,0.481277,0.649813
-2.1,643,0.451233,0.621861
-2,643,0.421423,0.59296
-1.9,643,0.391894,0.563109
-1.8,643,0.362693,0.532318
-1.7,643,0.333878,0.500612
-1.6,643,0.305512,0.468035
-1.5,643,0.277675,0.434657
-1.4,643,0.250457,0.400585
-1.3,643,0.223965,0.365966
-1.2,643,0.19832,0.330996
-1.1,643,0.173656,0.295924
-1,643,0.15012,0.261051
-0.9,643,0.127861,0.226732
-0.8,643,0.107028,0.193361
-0.7,643,0.087764,0.161367
-0.6,643,0.070196,0.131183
-0.5,643,0.054427,0.103235
-0.4,643,0.040531,0.077904
-0.3,643,0.028547,0.05551
-0.2,643,0.018477,0.036283
-0.1,643,0.010278,0.020348
0,643,0.003875,0.00772
0.1,643,-0.000848,-0.001697
0.2,643,-0.004033,-0.008099
0.3,643,-0.005848,-0.011764
0.4,643,-0.006473,-0.013029
0.5,643,-0.006097,-0.012268
0.6,643,-0.004909,-0.009866
0.7,643,-0.003091,-0.006201
0.8,643,-0.000814,-0.001629
0.9,643,0.001768,0.003531
1,643,0.00452,0.008999
1.1,643,0.007324,0.014541
1.2,643,0.010084,0.019967
1.3,643,0.012724,0.025128
1.4,643,0.015183,0.029912
1.5,643,0.017418,0.034239
1.6,643,0.019398,0.038058
1.7,643,0.021106,0.041339
1.8,643,0.022532,0.044072
1.9,643,0.023676,0.046258
2,643,0.024542,0.047909
,,,
-3,653,0.758342,0.862565
-2.9,653,0.729447,0.843561
-2.8,653,0.700294,0.823733
-2.7,653,0.670951,0.803076
-2.6,653,0.641473,0.781582
-2.5,653,0.611909,0.759235
-2.4,653,0.5823,0.736017
-2.3,653,0.552678,0.711903
-2.2,653,0.523075,0.686867
-2.1,653,0.493518,0.66088
-2,653,0.464037,0.633914
-1.9,653,0.434667,0.605948
-1.8,653,0.405451,0.57697
-1.7,653,0.376444,0.546981
-1.6,653,0.347714,0.516005
-1.5,653,0.319345,0.484096
-1.4,653,0.29144,0.451341
-1.3,653,0.264119,0.417871
-1.2,653,0.23752,0.383865
-1.1,653,0.211795,0.349556
-1,653,0.187107,0.315232
-0.9,653,0.163624,0.281231
-0.8,653,0.141513,0.247939
-0.7,653,0.120933,0.215772
-0.6,653,0.102025,0.185159
-0.5,653,0.084907,0.156523
-0.4,653,0.069663,0.130253
-0.3,653,0.056344,0.106677
-0.2,653,0.044956,0.086044
-0.1,653,0.035467,0.068505
0,653,0.027804,0.054104
0.1,653,0.021856,0.042777
0.2,653,0.017483,0.034365
0.3,653,0.01452,0.028625
0.4,653,0.012787,0.02525
0.5,653,0.012094,0.023899
0.6,653,0.012254,0.02421
0.7,653,0.013082,0.025826
0.8,653,0.014408,0.028406
0.9,653,0.016075,0.031641
1,653,0.017946,0.035259
1.1,653,0.019902,0.039028
